Date,eur_mxn,usd_mxn,gbp_mxn
2017-11-21,22.288,18.8015,25.134001
2017-11-22,22.0795,18.6271,24.9165
2017-11-23,22.0194,18.6112,24.8179
2017-11-24,22.069401,18.5366,24.777599
2017-11-27,22.1329,18.562799,24.723301
2017-11-28,22.113001,18.5336,24.741301
2017-11-29,21.9569,18.551001,24.7654
2017-11-30,21.999001,18.648199,24.903
2017-12-01,22.188101,18.6117,25.230101
2017-12-04,22.1343,18.6105,25.181999
2017-12-05,22.0842,18.7701,25.071199
2017-12-06,22.205601,18.8512,25.1754
2017-12-07,22.2673,18.952499,25.258301
2017-12-08,22.3262,18.908001,25.566299
2017-12-11,22.297199,19.0534,25.369801
2017-12-12,22.4398,19.1696,25.429199
2017-12-13,22.5226,19.0126,25.5464
2017-12-14,22.501699,19.1134,25.490999
2017-12-15,22.5042,19.1028,25.6696
2017-12-18,22.452499,19.057501,25.460199
2017-12-19,22.459801,19.2194,25.497999
2017-12-20,22.7505,19.224001,25.724701
2017-12-21,22.8374,19.4687,25.7034
2017-12-22,23.0874,19.735901,26.0439
2017-12-25,23.3454,19.740999,26.353001
2017-12-26,23.448601,19.8752,26.414301
2017-12-27,23.564899,19.7075,26.578501
2017-12-28,23.462999,19.695601,26.428301
2017-12-29,23.528799,19.655399,26.475201
2018-01-01,23.57,19.6509,26.544001
2018-01-02,23.6003,19.4974,26.545799
2018-01-03,23.5324,19.351101,26.52
2018-01-04,23.253401,19.306999,26.16
2018-01-05,23.2981,19.174,26.162001
2018-01-08,23.088699,19.192101,26.0362
2018-01-09,22.9739,19.244699,26.0387
2018-01-10,22.955099,19.263,26.0389
2018-01-11,23.0436,19.215401,26.042601
2018-01-12,23.1378,19.033001,26.0184
2018-01-15,23.154699,18.8587,26.0777
2018-01-16,23.1376,18.752501,26.017401
2018-01-17,23.024,18.7169,25.888901
2018-01-18,22.801201,18.586901,25.876499
2018-01-19,22.7584,18.620501,25.8358
2018-01-22,22.7743,18.7078,25.813101
2018-01-23,22.9266,18.6733,26.1583
2018-01-24,23.0007,18.535,26.182199
2018-01-25,22.9694,18.609501,26.3575
2018-01-26,23.060499,18.4765,26.33
2018-01-29,22.973101,18.597799,26.153099
2018-01-30,23.040501,18.766001,26.179001
2018-01-31,23.286301,18.587099,26.5625
2018-02-01,23.0994,18.333,26.4083
2018-02-02,22.9363,18.576599,26.152599
2018-02-05,23.207701,18.815901,26.309999
2018-02-06,23.268801,18.6213,26.231501
2018-02-07,23.0541,18.778,25.9888
2018-02-08,23.049,18.869101,26.0718
2018-02-09,23.132799,18.689699,26.2918
2018-02-12,22.9135,18.5881,25.8549
2018-02-13,22.8825,18.6343,25.759399
2018-02-14,23.032499,18.555099,25.886499
2018-02-15,23.1313,18.502701,26.0033
2018-02-16,23.1329,18.5051,26.0923
2018-02-19,22.9424,18.5173,25.9349
2018-02-20,22.9732,18.7034,25.9237
2018-02-21,23.0851,18.8381,26.200399
2018-02-22,23.134701,18.603901,26.2015
2018-02-23,22.946899,18.5201,25.9694
2018-02-26,22.806299,18.663799,25.9252
2018-02-27,22.997601,18.829,26.0797
2018-02-28,23.040001,18.8251,26.1982
2018-03-01,22.9646,18.843,25.9077
2018-03-02,23.120399,18.8083,25.9522
2018-03-05,23.195801,18.7847,25.9785
2018-03-06,23.173,18.85,26.0117
2018-03-07,23.4034,18.698299,26.1982
2018-03-08,23.221701,18.625,26.0107
2018-03-09,22.9338,18.601,25.7246
2018-03-12,22.9177,18.575899,25.7948
2018-03-13,22.934401,18.5996,25.8477
2018-03-14,23.049801,18.5725,25.9811
2018-03-15,22.9965,18.6873,25.960899
2018-03-16,23.0137,18.674601,26.060499
2018-03-19,22.9499,18.6973,26.056101
2018-03-20,23.0798,18.7439,26.2374
2018-03-21,22.971800000000002,18.4436,26.262699
2018-03-22,22.7721,18.673901,26.0853
2018-03-23,23.0145,18.510099,26.3549
2018-03-26,22.857201,18.3277,26.174101
2018-03-27,22.8305,18.380501,26.093399
2018-03-28,22.805099,18.3216,26.052999
2018-03-29,22.557199,18.1682,25.7924
2018-03-30,22.362101,18.1668,25.4937
2018-04-02,22.4055,18.2255,25.539301
2018-04-03,22.4212,18.223301,25.617001
2018-04-04,22.374001,18.223301,25.6334
2018-04-05,22.253799,18.099001,25.5119
2018-04-06,22.3328,18.218201,25.5306
2018-04-09,22.462299,18.3034,25.7899
2018-04-10,22.6028,18.3312,25.925501
2018-04-11,22.5618,18.2386,25.8808
2018-04-12,22.5212,18.1936,25.8276
2018-04-13,22.4174,18.1712,25.8834
2018-04-16,22.2626,18.052999,25.7155
2018-04-17,22.295799,17.991899,25.818001
2018-04-18,22.319099,18.024401,25.782499
2018-04-19,22.376101,18.0758,25.6728
2018-04-20,22.770201,18.446899,25.979
2018-04-23,22.745001,18.5201,25.947201
2018-04-24,23.1255,18.926701,26.3971
2018-04-25,23.0203,18.8116,26.3241
2018-04-26,22.9517,18.8465,26.278299
2018-04-27,22.7274,18.758301,26.123501
2018-04-30,22.6064,18.636999,25.680401
2018-05-01,22.6012,18.6971,25.761299
2018-05-02,22.718399,18.935499,25.783001
2018-05-03,22.826799,19.090799,25.9261
2018-05-04,22.846701,19.0459,25.8627
2018-05-07,23.031,19.254499,26.070801
2018-05-08,23.1961,19.4251,26.373501
2018-05-09,23.213499,19.548599,26.5086
2018-05-10,23.1961,19.5672,26.516001
2018-05-11,22.933399,19.2369,26.0257
2018-05-14,23.1322,19.3424,26.223801
2018-05-15,23.368999,19.576599,26.563299
2018-05-16,23.263399,19.669399,26.5669
2018-05-17,23.125799,19.562599,26.5151
2018-05-18,23.3002,19.748699,26.697701
2018-05-21,23.4021,19.8899,26.8053
2018-05-22,23.3869,19.823601,26.641199
2018-05-23,23.295601,19.7624,26.5599
2018-05-24,22.992001,19.634399,26.248501
2018-05-25,22.9484,19.566401,26.198601
2018-05-28,22.831301,19.5331,25.9939
2018-05-29,22.771099,19.5861,26.0741
2018-05-30,22.886299,19.8398,26.290899
2018-05-31,23.0793,19.7752,26.280701
2018-06-01,23.2857,19.9035,26.4638
2018-06-04,23.269199,19.9424,26.628599
2018-06-05,23.472601,20.063299,26.713499
2018-06-06,23.922701,20.3939,27.348
2018-06-07,23.922899,20.2936,27.2498
2018-06-08,24.093901,20.4177,27.406799
2018-06-11,23.9641,20.3258,27.276501
2018-06-12,24.2211,20.561501,27.509899
2018-06-13,24.320801,20.6922,27.685801
2018-06-14,24.393101,20.654301,27.6537
2018-06-15,24.113199,20.8386,27.6357
2018-06-18,23.9778,20.6828,27.4506
2018-06-19,23.9007,20.5497,27.243401
2018-06-20,23.7813,20.510401,27.0317
2018-06-21,23.587,20.359501,26.831301
2018-06-22,23.5856,20.310301,26.921499
2018-06-25,23.3701,20.0305,26.578199
2018-06-26,23.2917,19.9058,26.4275
2018-06-27,23.2085,19.9226,26.335199
2018-06-28,23.304899,20.1548,26.4412
2018-06-29,22.8246,19.7293,25.8088
2018-07-02,23.125299,19.7943,26.138599
2018-07-03,23.2409,19.964001,26.2362
2018-07-04,22.742399,19.493299,25.7292
2018-07-05,22.664301,19.423901,25.705799
2018-07-06,22.5086,19.252501,25.4519
2018-07-09,22.412399,19.0611,25.351101
2018-07-10,22.544399,19.1777,25.418501
2018-07-11,22.307301,19.0119,25.2176
2018-07-12,22.2649,19.058599,25.184601
2018-07-13,22.127701,18.9697,24.999001
2018-07-16,22.072701,18.902,24.9991
2018-07-17,22.052,18.833,24.9277
2018-07-18,22.011499,18.8848,24.7528
2018-07-19,22.010599,18.8894,24.717199
2018-07-20,22.183901,19.0355,24.786699
2018-07-23,22.333,19.021099,25.005301
2018-07-24,22.1152,18.902399,24.7794
2018-07-25,22.0313,18.8547,24.795799
2018-07-26,21.9123,18.655199,24.638201
2018-07-27,21.7054,18.632401,24.4373
2018-07-30,21.707701,18.606701,24.4081
2018-07-31,21.6926,18.5306,24.337299
2018-08-01,21.8172,18.6649,24.484699
2018-08-02,21.6826,18.590099,24.3992
2018-08-03,21.6035,18.634001,24.272301
2018-08-06,21.4683,18.5686,24.1437
2018-08-07,21.411699,18.5266,23.9788
2018-08-08,21.413,18.4433,23.888201
2018-08-09,21.445801,18.4576,23.784599
2018-08-10,21.5886,18.7215,24.029699
2018-08-13,21.7348,19.067699,24.339399
2018-08-14,21.822201,19.130699,24.4279
2018-08-15,21.427,18.879801,24.0249
2018-08-16,21.757099,19.184,24.3447
2018-08-17,21.626801,19.0075,24.174999
2018-08-20,21.605499,18.878201,24.0763
2018-08-21,21.8381,19.0035,24.330999
2018-08-22,21.9245,18.9438,24.444201
2018-08-23,21.7409,18.7673,24.2174
2018-08-24,21.9454,19.006201,24.356001
2018-08-27,21.873899,18.767599,24.148899
2018-08-28,21.964001,18.8001,24.244101
2018-08-29,22.2896,19.066,24.526501
2018-08-30,22.1714,18.9263,24.6821
2018-08-31,22.278099,19.0998,24.848499
2018-09-03,22.1607,19.096901,24.688999
2018-09-04,22.295401,19.184601,24.7005
2018-09-05,22.4524,19.368099,24.916401
2018-09-06,22.510599,19.336901,24.9821
2018-09-07,22.347099,19.2325,24.856501
2018-09-10,22.3403,19.3139,24.984699
2018-09-11,22.3472,19.265699,25.1082
2018-09-12,22.2687,19.201799,24.992399
2018-09-13,22.1355,19.0271,24.8344
2018-09-14,22.028,18.830099,24.702999
2018-09-17,21.957001,18.875,24.687401
2018-09-18,22.073299,18.9195,24.8641
2018-09-19,21.9562,18.7883,24.753201
2018-09-20,21.907101,18.755699,24.646
2018-09-21,22.1959,18.835899,25.010201
2018-09-24,22.1427,18.8442,24.644501
2018-09-25,22.288799,18.9659,24.876301
2018-09-26,22.333,18.9753,25.022301
2018-09-27,22.1432,18.849001,24.826
2018-09-28,21.8745,18.7866,24.5765
2018-10-01,21.6693,18.6744,24.3451
2018-10-02,21.6579,18.707899,24.4002
2018-10-03,21.715401,18.7871,24.399099
2018-10-04,21.8533,19.032499,24.641001
2018-10-05,22.014999,19.1031,24.8929
2018-10-08,21.620899,18.7652,24.629999
2018-10-09,21.7724,18.943399,24.800301
2018-10-10,21.8514,18.991699,24.9884
2018-10-11,22.1008,19.163799,25.307301
2018-10-12,21.9937,18.976,25.111
2018-10-15,21.8053,18.867001,24.7356
2018-10-16,21.811501,18.820101,24.7675
2018-10-17,21.704901,18.7521,24.727301
2018-10-18,21.7083,18.865601,24.7295
2018-10-19,21.9359,19.140499,24.9347
2018-10-22,22.202,19.280199,25.2033
2018-10-23,22.2442,19.3925,25.143
2018-10-24,22.1306,19.289,25.037901
2018-10-25,22.338499,19.597601,25.2528
2018-10-26,22.159901,19.4818,24.983
2018-10-29,22.0907,19.369801,24.8673
2018-10-30,22.823999,20.0529,25.684999
2018-10-31,22.7735,20.0616,25.507601
2018-11-01,22.9886,20.3151,25.938499
2018-11-02,23.002001,20.1618,26.229601
2018-11-05,22.8169,20.0105,26.0362
2018-11-06,22.676001,19.868601,25.957701
2018-11-07,22.5509,19.7066,25.851801
2018-11-08,22.7192,19.860399,26.085699
2018-11-09,22.9359,20.164301,26.361
2018-11-12,22.774099,20.101101,26.02
2018-11-13,22.8428,20.3528,26.163799
2018-11-14,23.1474,20.4555,26.632299
2018-11-15,23.0746,20.3887,26.489799
2018-11-16,22.927401,20.246599,25.844601
2018-11-19,22.986099,20.1399,25.8433
2018-11-20,23.3274,20.367901,26.187201
2018-11-21,23.172001,20.367399,26.0604
2018-11-22,23.066,20.243799,25.878401
2018-11-23,23.1479,20.2915,26.139299
2018-11-26,23.1308,20.4042,26.1406
2018-11-27,23.3519,20.5937,26.4009
2018-11-28,23.122,20.4554,26.0769
2018-11-29,23.056999,20.2736,26.008101
2018-11-30,23.052799,20.2248,25.8666
2018-12-03,22.878,20.1607,25.7209
2018-12-04,23.087601,20.3342,25.874201
2018-12-05,23.265301,20.499399,26.089199
2018-12-06,23.2875,20.5082,26.1166
2018-12-07,23.139601,20.333599,25.994301
2018-12-10,23.1255,20.2742,25.8016
2018-12-11,23.069,20.3151,25.5152
2018-12-12,22.847401,20.1793,25.207399
2018-12-13,22.8172,20.051901,25.334101
2018-12-14,23.048,20.272699,25.664
2018-12-17,22.779499,20.1401,25.356501
2018-12-18,22.7889,20.0697,25.330799
2018-12-19,22.8134,20.0562,25.379
2018-12-20,22.884001,20.085199,25.374901
2018-12-21,22.761,19.8682,25.167
2018-12-24,22.6541,19.920799,25.1954
2018-12-25,22.633499,19.860399,25.1796
2018-12-26,22.7778,19.957701,25.317801
2018-12-27,22.6096,19.893299,25.1702
2018-12-28,22.51,19.6824,24.902201
2018-12-31,22.4727,19.645399,24.9296
2019-01-01,22.524,19.633699,25.007
2019-01-02,22.495399,19.6283,25.031401
2019-01-03,22.207001,19.6077,24.564301
2019-01-04,22.341801,19.6045,24.7684
2019-01-07,22.1283,19.381901,24.694599
2019-01-08,22.2288,19.364599,24.7561
2019-01-09,22.1539,19.3279,24.6311
2019-01-10,22.202999,19.2059,24.5945
2019-01-11,22.0123,19.1308,24.395399
2019-01-14,21.9333,19.138901,24.591999
2019-01-15,21.780199,18.9736,24.440599
2019-01-16,21.6535,18.9715,24.4181
2019-01-17,21.5194,18.8811,24.326799
2019-01-18,21.651199,18.995399,24.675301
2019-01-21,21.7071,19.088699,24.544201
2019-01-22,21.7803,19.1472,24.6945
2019-01-23,21.7768,19.152399,24.830099
2019-01-24,21.669001,19.022499,24.886
2019-01-25,21.5186,19.0133,24.9576
2019-01-28,21.670799,18.9888,25.0791
2019-01-29,21.757999,19.0375,25.0513
2019-01-30,21.829399,19.0909,24.964399
2019-01-31,21.934999,19.105301,25.057899
2019-02-01,21.865,19.0931,25.042801
2019-02-04,21.876301,19.087,24.9734
2019-02-05,21.849001,19.0951,24.893
2019-02-06,21.717501,19.024401,24.6609
2019-02-07,21.7192,19.1092,24.714199
2019-02-08,21.626301,19.0742,24.6971
2019-02-11,21.597401,19.072399,24.6717
2019-02-12,21.766701,19.288401,24.823999
2019-02-13,21.8102,19.242701,24.8067
2019-02-14,21.875,19.413799,24.969101
2019-02-15,21.751499,19.258499,24.644899
2019-02-18,21.756001,19.261101,24.8561
2019-02-19,21.778799,19.2432,24.868
2019-02-20,21.719299,19.1411,25.0126
2019-02-21,21.8039,19.218201,25.067499
2019-02-22,21.868601,19.2742,25.147499
2019-02-25,21.7076,19.128599,25.0049
2019-02-26,21.7432,19.121,25.113199
2019-02-27,21.857,19.184999,25.431299
2019-02-28,21.808201,19.164499,25.5217
2019-03-01,21.9198,19.262699,25.564501
2019-03-04,21.927,19.2652,25.516399
2019-03-05,21.8722,19.2934,25.4237
2019-03-06,21.7721,19.257401,25.3325
2019-03-07,21.902599,19.349199,25.518299
2019-03-08,21.907101,19.552799,25.6096
2019-03-11,21.895599,19.4832,25.317699
2019-03-12,21.831699,19.3913,25.6833
2019-03-13,21.830601,19.3304,25.2675
2019-03-14,21.8591,19.2901,25.625
2019-03-15,21.837099,19.298599,25.6017
2019-03-18,21.749599,19.2034,25.548201
2019-03-19,21.6014,19.0564,25.271601
2019-03-20,21.5795,18.994499,25.216801
2019-03-21,21.4951,18.799,24.8379
2019-03-22,21.452999,18.85,24.7654
2019-03-25,21.5926,19.1166,25.243
2019-03-26,21.5285,19.0156,25.141899
2019-03-27,21.533001,19.0881,25.2309
2019-03-28,21.786501,19.3638,25.4673
2019-03-29,21.735701,19.345301,25.266199
2019-04-01,21.7061,19.329399,25.184401
2019-04-02,21.4804,19.159300000000002,25.0501
2019-04-03,21.5413,19.216101,25.239
2019-04-04,21.6087,19.217699,25.318899
2019-04-05,21.5007,19.146799,25.0452
2019-04-08,21.394699,19.0613,24.8641
2019-04-09,21.367201,18.9839,24.796
2019-04-10,21.307699,18.913799,24.693501
2019-04-11,21.218399,18.8064,24.646999
2019-04-12,21.2006,18.8169,24.5793
2019-04-15,21.2015,18.757601,24.539801
2019-04-16,21.3309,18.859301,24.7194
2019-04-17,21.305099,18.865801,24.6138
2019-04-18,21.2519,18.802,24.528099
2019-04-19,21.119699,18.7871,24.4203
2019-04-22,21.1145,18.7677,24.3972
2019-04-23,21.194099,18.826099,24.433901
2019-04-24,21.229099,18.9034,24.4701
2019-04-25,21.2792,19.0683,24.617901
2019-04-26,21.1835,19.022699,24.528999
2019-04-29,21.1171,18.9286,24.468
2019-04-30,21.2623,18.9984,24.582399
2019-05-01,21.239,18.9382,24.6931
2019-05-02,21.273701,18.9827,24.792299
2019-05-03,21.3668,19.113199,24.9224
2019-05-06,21.3279,19.057899,25.074699
2019-05-07,21.2859,18.992599,24.888399
2019-05-08,21.305099,19.0399,24.8787
2019-05-09,21.3661,19.0707,24.826099
2019-05-10,21.5672,19.2255,25.0093
2019-05-13,21.4988,19.1229,24.889099
2019-05-14,21.5844,19.206699,24.909401
2019-05-15,21.461,19.1434,24.721399
2019-05-16,21.359699,19.060801,24.4853
2019-05-17,21.3521,19.099199,24.4547
2019-05-20,21.370701,19.1306,24.3678
2019-05-21,21.2826,19.046301,24.2565
2019-05-23,21.186899,18.9828,24.0516
2019-05-24,21.296,19.0308,24.112101
2019-05-27,21.344999,19.0431,24.2297
2019-05-28,21.326,19.052999,24.1583
2019-05-29,21.4237,19.183201,24.280199
2019-05-30,21.309999,19.1355,24.1647
2019-05-31,21.732401,19.525,24.616301
2019-06-03,21.9284,19.614799,24.8029
2019-06-04,22.27,19.803301,25.076599
2019-06-05,22.019199,19.5669,24.8528
2019-06-06,22.174801,19.749201,25.056299
2019-06-07,22.184299,19.674299,24.9769
2019-06-10,21.8333,19.2791,24.5385
2019-06-11,21.7342,19.204399,24.351
2019-06-12,21.657101,19.1061,24.323
2019-06-13,21.648001,19.1598,24.33
2019-06-14,21.648899,19.181101,24.3337
2019-06-17,21.471399,19.131399,24.1087
2019-06-18,21.523701,19.166201,24.0487
2019-06-19,21.413,19.122801,24.028601
2019-06-20,21.3678,19.007401,24.062901
2019-06-21,21.459499,18.988899,24.142799
2019-06-24,21.742201,19.0991,24.350599
2019-06-25,21.8943,19.194901,24.465599
2019-06-26,21.860901,19.218,24.402599
2019-06-27,21.7659,19.1367,24.297001
2019-06-28,21.8015,19.1728,24.2981
2019-07-01,21.753799,19.136999,24.306801
2019-07-02,21.557501,19.099899,24.149
2019-07-03,21.5175,19.044001,24.007401
2019-07-04,21.4625,19.003799,23.925699
2019-07-05,21.445601,19.003799,23.909300000000002
2019-07-08,21.339001,18.9949,23.805
2019-07-09,21.234301,18.9333,23.6943
2019-07-10,21.4687,19.1605,23.868999
2019-07-11,21.548901,19.1285,23.939301
2019-07-12,21.450701,19.067301,23.875299
2019-07-15,21.4011,18.9876,23.8685
2019-07-16,21.3708,18.966,23.754299
2019-07-17,21.415501,19.0896,23.7043
2019-07-18,21.412399,19.057899,23.7096
2019-07-19,21.3606,18.956699,23.788099
2019-07-22,21.341299,19.0126,23.8029
2019-07-23,21.348301,19.0392,23.762699
2019-07-24,21.387699,19.1684,23.8535
2019-07-25,21.2488,19.058399,23.8088
2019-07-26,21.205299,19.026199,23.6924
2019-07-29,21.180799,19.031,23.5527
2019-07-30,21.236401,19.0467,23.2834
2019-07-31,21.2735,19.055401,23.1863
2019-08-01,21.2005,19.136499,23.271999
2019-08-02,21.2934,19.2103,23.302099
2019-08-05,21.479799,19.3384,23.494699
2019-08-06,22.1378,19.6803,23.9373
2019-08-07,21.9576,19.5959,23.8463
2019-08-08,22.0086,19.632299,23.853201
2019-08-09,21.732599,19.4277,23.591
2019-08-12,21.7712,19.4256,23.350201
2019-08-13,21.966,19.584499,23.650999
2019-08-14,21.659599,19.3787,23.3745
2019-08-15,21.9002,19.654699,23.702101
2019-08-16,21.786301,19.5986,23.708599
2019-08-19,21.776699,19.622299,23.869801
2019-08-20,22.0226,19.8731,24.1015
2019-08-21,21.9289,19.7505,24.0319
2019-08-22,21.8297,19.6719,23.881901
2019-08-23,21.958599,19.7997,24.2731
2019-08-26,22.3013,20.004299,24.5394
2019-08-27,22.1304,19.9359,24.3641
2019-08-28,22.1616,19.974001,24.546
2019-08-29,22.3393,20.1394,24.620899
2019-08-30,22.266199,20.1208,24.5326
2019-09-02,22.0954,20.0938,24.4415
2019-09-03,22.065701,20.1245,24.281799
2019-09-04,21.9147,19.960699,24.147499
2019-09-05,21.736,19.685699,24.1208
2019-09-06,21.7554,19.7057,24.3001
2019-09-09,21.5341,19.5411,24.0014
2019-09-10,21.6182,19.5555,24.156
2019-10-08,21.4716,19.5709,24.047199
2019-10-10,21.5315,19.5849,23.933001
2019-10-11,21.4125,19.4347,24.1759
2019-10-14,21.305799,19.3081,24.3738
2019-10-15,21.245399,19.2694,24.297501
2019-10-16,21.219101,19.2306,24.535999
2019-10-17,21.27,19.194901,24.624001
2019-10-18,21.3501,19.1798,24.6917
2019-10-21,21.339701,19.117701,24.6761
2019-10-22,21.3218,19.121799,24.8008
2019-10-23,21.3009,19.140699,24.6588
2019-10-24,21.277,19.101601,24.693399
2019-10-25,21.239799,19.117901,24.558599
2019-10-28,21.1178,19.039301,24.4389
2019-10-29,21.207701,19.110201,24.5658
2019-10-30,21.244801,19.107201,24.593901
2019-10-31,21.2924,19.092899,24.631201
2019-11-01,21.4608,19.2388,24.889099
2019-11-04,21.3244,19.084999,24.7061
2019-11-05,21.3309,19.1679,24.703501
2019-11-06,21.2584,19.1868,24.7257
2019-11-07,21.209999,19.1507,24.6357
2019-11-08,21.0457,19.121599,24.527599
2019-11-11,21.0599,19.109501,24.450899
2019-11-12,21.1031,19.1115,24.5814
2019-11-13,21.2675,19.2987,24.82
2019-11-14,21.319799,19.3652,24.889
2019-11-15,21.295099,19.3127,24.892
2019-11-18,21.221901,19.198799,24.804199
2019-11-19,21.3883,19.3172,25.009399
2019-11-20,21.444599,19.3585,25.0263
2019-11-21,21.5828,19.4697,25.180599
2019-11-22,21.452,19.3869,25.045
2019-11-25,21.334801,19.344999,24.8724
2019-11-26,21.4095,19.4452,25.0763
2019-11-27,21.514299,19.507299,25.101999
2019-11-28,21.518299,19.5546,25.2822
2019-11-29,21.4617,19.4914,25.166
2019-12-02,21.525299,19.5359,25.2244
2019-12-03,21.6803,19.573999,25.328899
2019-12-04,21.674999,19.5495,25.415701
2019-12-05,21.547899,19.431101,25.4877
2019-12-06,21.502001,19.363001,25.479099
2019-12-09,21.292101,19.2547,25.297501
2019-12-10,21.277,19.23,25.279499
2019-12-11,21.365101,19.249901,25.2763
2019-12-12,21.279499,19.101299,25.2276
2019-12-13,21.246099,18.982,25.592699
2019-12-16,21.172899,19.034201,25.414801
2019-12-17,21.087999,18.936199,25.1294
2019-12-18,21.0938,18.9175,24.821501
2019-12-19,21.1033,18.9755,24.8423
2019-12-20,21.0446,18.909,24.625799
2019-12-23,20.9855,18.941299,24.6313
2019-12-24,21.013,18.9345,24.5184
2019-12-25,21.0347,18.9627,24.521799
2019-12-26,21.0369,18.952101,24.5844
2019-12-27,21.024401,18.928499,24.6182
2019-12-30,21.0543,18.8279,24.6497
2019-12-31,21.2068,18.9177,24.821699
2020-01-01,21.230801,18.9174,25.088301
2020-01-02,21.2129,18.8988,25.054199
2020-01-03,21.0462,18.830299,24.7719
2020-01-06,21.1444,18.944799,24.776501
2020-01-07,21.097,18.8414,24.8146
2020-01-08,21.162001,18.964199,24.878799
2020-01-09,20.9205,18.813999,24.6696
2020-01-10,20.9349,18.834801,24.6299
2020-01-13,20.895399,18.7976,24.518101
2020-01-14,20.936899,18.7901,24.4189
2020-01-15,20.926701,18.7938,24.4884
2020-01-16,20.959801,18.7827,24.5068
2020-01-17,20.9098,18.763,24.552799
2020-01-20,20.697901,18.6563,24.265699
2020-01-21,20.7118,18.6537,24.2721
2020-01-22,20.8081,18.759399,24.4872
2020-01-23,20.748899,18.700399,24.5776
2020-01-24,20.7383,18.749201,24.608601
2020-01-27,20.7962,18.862499,24.6378
2020-01-28,20.816999,18.892,24.670799
2020-01-29,20.637501,18.7241,24.384899
2020-01-30,20.5902,18.6819,24.3421
2020-01-31,20.727501,18.7808,24.589899
2020-02-03,20.924101,18.8664,24.8706
2020-02-04,20.827801,18.8144,24.468599
2020-02-05,20.6213,18.671301,24.328899
2020-02-06,20.461599,18.587601,24.1682
2020-02-07,20.4795,18.6397,24.114201
2020-02-10,20.5835,18.8002,24.2323
2020-02-11,20.405199,18.7027,24.1562
2020-02-12,20.3671,18.642,24.167299
2020-02-13,20.271601,18.6404,24.1511
2020-02-14,20.1731,18.5951,24.271799
2020-02-17,20.1024,18.542999,24.1998
2020-02-18,20.1147,18.549999,24.140699
2020-02-19,20.065701,18.5889,24.163601
2020-02-20,20.0674,18.5501,23.993099
2020-02-21,20.3449,18.847401,24.2943
2020-02-24,20.6026,19.0077,24.620199
2020-02-25,20.6686,19.0366,24.6243
2020-02-26,20.748501,19.059999,24.796801
2020-02-27,20.992701,19.2866,24.889999
2020-02-28,21.3999,19.459,25.0807
2020-03-02,21.906,19.823099,25.387899
2020-03-03,21.632,19.405001,24.788099
2020-03-04,21.728201,19.431601,24.9223
2020-03-05,21.751699,19.5172,25.1373
2020-03-06,22.2507,19.814501,25.669901
2020-03-09,23.9781,21.057501,27.581301
2020-03-10,23.7178,20.812201,27.205999
2020-03-11,23.5249,20.7894,26.833401
2020-03-12,24.1325,21.416599,27.458099
2020-03-13,24.567101,21.967199,27.604601
2020-03-16,24.319201,21.808599,27.034401
2020-03-17,25.242599,22.601,27.738701
2020-03-18,25.287901,22.9606,27.8276
2020-03-19,25.9203,23.6497,27.487801
2020-03-20,25.626301,24.045799,27.630199
2020-03-23,26.4783,24.746201,28.767
2020-03-24,27.278799,25.336201,29.377501
2020-03-25,26.7682,24.7687,29.2068
2020-03-26,26.149401,24.008101,28.4548
2020-03-27,25.6812,23.237101,28.351601
2020-03-30,26.283199,23.594601,29.3801
2020-03-31,26.284901,23.833,29.4807
2020-04-01,26.2034,23.750999,29.449301
2020-04-02,26.521799,24.2155,29.979799
2020-04-03,26.295,24.2353,30.0436
2020-04-06,27.3046,25.261999,30.868401
2020-04-07,26.5154,24.5424,30.045799
2020-04-08,26.4851,24.3116,29.991301
2020-04-09,26.063,23.984501,29.720301
2020-04-10,25.872801,23.676399,29.4471
2020-04-13,25.640699,23.4468,29.222401
2020-04-14,25.7656,23.585199,29.543699
2020-04-15,25.669399,23.362,29.510201
2020-04-16,26.4317,24.239201,30.3496
2020-04-17,25.805099,23.760201,29.6744
2020-04-20,26.107401,24.0266,29.997
2020-04-21,26.084999,24.0107,29.8708
2020-04-22,26.456301,24.368601,29.9722
2020-04-23,26.4631,24.4793,30.171101
2020-04-24,26.694,24.7666,30.5872
2020-04-27,27.0441,24.9858,30.9037
2020-04-28,26.802,24.749701,30.7498
2020-04-29,26.3197,24.2836,30.2034
2020-04-30,25.830601,23.742001,29.6164
2020-05-01,26.509399,24.2143,30.4708
2020-05-04,27.215599,24.834499,30.9251
2020-05-05,26.2733,24.0902,29.9869
2020-05-06,25.985701,23.973499,29.829
2020-05-07,26.385,24.4275,30.114
2020-05-08,26.0315,24.0221,29.726801
2020-05-11,25.617901,23.625099,29.3461
2020-05-12,25.8547,23.920099,29.494699
2020-05-13,26.4284,24.3633,29.8521
2020-05-14,26.1716,24.185699,29.6035
2020-05-15,25.783199,23.851299,29.185101
2020-05-18,25.893299,23.934,28.9228
2020-05-19,25.9007,23.7313,28.9492
2020-05-20,25.8568,23.6654,29.0005
2020-05-21,25.481199,23.195499,28.394199
2020-05-22,25.0408,22.870199,27.9508
2020-05-25,24.720501,22.663799,27.614
2020-05-26,24.583,22.5455,27.5161
2020-05-27,24.3848,22.212,27.391001
2020-05-28,24.578699,22.311399,27.361099
2020-05-29,24.6105,22.1989,27.368
2020-06-01,24.6598,22.182301,27.385599
2020-06-02,24.5362,22.0424,27.5362
